"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/02/2017","AQS","450510008","1","0.044","ppm","41","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"02/03/2017","AQS","450510008","1","0.029","ppm","27","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"02/04/2017","AQS","450510008","1","0.034","ppm","31","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"02/05/2017","AQS","450510008","1","0.04","ppm","37","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"02/06/2017","AQS","450510008","1","0.041","ppm","38","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"02/07/2017","AQS","450510008","1","0.041","ppm","38","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"02/08/2017","AQS","450510008","1","0.035","ppm","32","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"02/09/2017","AQS","450510008","1","0.042","ppm","39","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"02/10/2017","AQS","450510008","1","0.042","ppm","39","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"02/12/2017","AQS","450510008","1","0.034","ppm","31","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"02/13/2017","AQS","450510008","1","0.046","ppm","43","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"02/14/2017","AQS","450510008","1","0.048","ppm","44","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"02/15/2017","AQS","450510008","1","0.029","ppm","27","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"02/16/2017","AQS","450510008","1","0.045","ppm","42","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"02/17/2017","AQS","450510008","1","0.046","ppm","43","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"02/18/2017","AQS","450510008","1","0.051","ppm","47","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"02/19/2017","AQS","450510008","1","0.043","ppm","40","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"02/20/2017","AQS","450510008","1","0.053","ppm","49","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"02/21/2017","AQS","450510008","1","0.047","ppm","44","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"02/22/2017","AQS","450510008","1","0.047","ppm","44","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"02/23/2017","AQS","450510008","1","0.045","ppm","42","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"02/24/2017","AQS","450510008","1","0.042","ppm","39","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"02/25/2017","AQS","450510008","1","0.044","ppm","41","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"02/26/2017","AQS","450510008","1","0.044","ppm","41","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"02/27/2017","AQS","450510008","1","0.047","ppm","44","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"02/28/2017","AQS","450510008","1","0.037","ppm","34","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/01/2017","AQS","450510008","1","0.032","ppm","30","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/02/2017","AQS","450510008","1","0.041","ppm","38","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/03/2017","AQS","450510008","1","0.049","ppm","45","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/04/2017","AQS","450510008","1","0.045","ppm","42","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/05/2017","AQS","450510008","1","0.049","ppm","45","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/06/2017","AQS","450510008","1","0.053","ppm","49","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/07/2017","AQS","450510008","1","0.048","ppm","44","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/08/2017","AQS","450510008","1","0.041","ppm","38","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/09/2017","AQS","450510008","1","0.048","ppm","44","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/10/2017","AQS","450510008","1","0.051","ppm","47","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/11/2017","AQS","450510008","1","0.048","ppm","44","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/12/2017","AQS","450510008","1","0.036","ppm","33","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/13/2017","AQS","450510008","1","0.035","ppm","32","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/14/2017","AQS","450510008","1","0.039","ppm","36","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/15/2017","AQS","450510008","1","0.043","ppm","40","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/16/2017","AQS","450510008","1","0.047","ppm","44","Coastal Carolina University","15","88.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/17/2017","AQS","450510008","1","0.058","ppm","61","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/18/2017","AQS","450510008","1","0.048","ppm","44","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/19/2017","AQS","450510008","1","0.038","ppm","35","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/20/2017","AQS","450510008","1","0.044","ppm","41","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/21/2017","AQS","450510008","1","0.058","ppm","61","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/22/2017","AQS","450510008","1","0.049","ppm","45","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/23/2017","AQS","450510008","1","0.051","ppm","47","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/24/2017","AQS","450510008","1","0.051","ppm","47","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/25/2017","AQS","450510008","1","0.045","ppm","42","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/26/2017","AQS","450510008","1","0.047","ppm","44","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/27/2017","AQS","450510008","1","0.045","ppm","42","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/28/2017","AQS","450510008","1","0.039","ppm","36","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/29/2017","AQS","450510008","1","0.053","ppm","49","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/30/2017","AQS","450510008","1","0.048","ppm","44","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"03/31/2017","AQS","450510008","1","0.047","ppm","44","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"04/01/2017","AQS","450510008","1","0.046","ppm","43","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"04/02/2017","AQS","450510008","1","0.043","ppm","40","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"04/03/2017","AQS","450510008","1","0.047","ppm","44","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"04/04/2017","AQS","450510008","1","0.047","ppm","44","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"04/05/2017","AQS","450510008","1","0.038","ppm","35","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"04/06/2017","AQS","450510008","1","0.045","ppm","42","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"04/07/2017","AQS","450510008","1","0.046","ppm","43","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"04/08/2017","AQS","450510008","1","0.052","ppm","48","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"04/09/2017","AQS","450510008","1","0.059","ppm","64","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"04/10/2017","AQS","450510008","1","0.051","ppm","47","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"04/11/2017","AQS","450510008","1","0.043","ppm","40","Coastal Carolina University","13","76.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"04/12/2017","AQS","450510008","1","0.047","ppm","44","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
"04/13/2017","AQS","450510008","1","0.048","ppm","44","Coastal Carolina University","17","100.0000","44201","Ozone","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","45","South Carolina","051","Horry","33.8005","-78.9941"
